Star Wars: The Last Jedi;6.8;Adventure;2017;Rian Johnson;images\181808.jpg;Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.;13/12/2017
Guillermo del Toro's Pinocchio;8.169;Animation;2022;Guillermo del Toro;images\555604.jpg;During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.;9/11/2022
The Black Demon;6.202;Thriller;2023;Adrian Grünberg;images\890771.jpg;Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature.;26/04/2023
RRR;7.809;Action;2022;S. S. Rajamouli;images\579974.jpg;A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.;24/03/2022
Kill Bill: Vol. 1;7.971;Action;2003;Quentin Tarantino;images\24.jpg;An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.;10/10/2003
Mortal Kombat;7.073;Action;2021;Simon McQuoid;images\460465.jpg;Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.;7/04/2021
Chappie;6.776;Crime;2015;Neill Blomkamp;images\198184.jpg;Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.;4/03/2015
Encanto at the Hollywood Bowl;7.04;Music;2022;Chris Howe;images\1041513.jpg;A taped performance of the Encanto Live-to-Film Concert Experience at the Hollywood Bowl. The original cast puts on a miracle of a concert as they sing the favorite songs, accompanied by a full orchestra and 50 person ensemble, and the Hollywood Bowl transforms into Casita!;28/12/2022
Mission: Impossible III;6.724;Adventure;2006;J.J. Abrams;images\956.jpg;Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who is as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear -- including the woman Hunt loves.;25/04/2006
Friends with Benefits;6.6;Romance;2011;Will Gluck;images\50544.jpg;Dylan and Jamie think it's going to be easy to add the simple act of sex to their friendship, despite what Hollywood romantic comedies would have them believe. They soon discover however that getting physical really does always lead to complications.;21/07/2011
War of the Worlds;6.501;Adventure;2005;Steven Spielberg;images\74.jpg;Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.;28/06/2005
Mira;6.672;Drama;2022;Dmitry Kiselev;images\864101.jpg;"Near future. Lera Arabova is a 15-year-old girl who lives with her family in Vladivostok. Lera's father has been working at the orbiting space station ""Mira"" for many years and has long lost contact with his daughter, turning only into a voice on the phone. After a meteor shower hits the city, Lera has only one chance to save her loved ones and the city from a new disaster. Her father helps her in this - through satellite surveillance systems and the telephone, he uses every opportunity to send a message to his daughter, watching from above from the station her every step.";22/12/2022
Wonder;8.151;Drama;2017;Stephen Chbosky;images\406997.jpg;The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.;13/11/2017
Dinosaur;6.521;Family;2000;Ralph Zondag;images\10567.jpg;An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.;19/05/2000
Tomorrowland;6.257;Adventure;2015;Brad Bird;images\158852.jpg;"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""";19/05/2015
Superman;7.122;Science Fiction;1978;Richard Donner;images\1924.jpg;Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.;14/12/1978
Scouts Guide to the Zombie Apocalypse;6.515;Comedy;2015;Christopher Landon;images\273477.jpg;Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.;23/10/2015
Justice League x RWBY: Super Heroes & Huntsmen, Part Two;6.813;Animation;2023;Kerry Shawcross;images\1150537.jpg;On the heels of successfully escaping a deadly digital trap, the members of the Justice League emerge in their own world to discover that Grimm, ravenous creatures from Remnant, have overtaken Earth! In order to defeat the monsters, they must call on their new friends – Team RWBY – for help!;17/10/2023
Snake Eyes: G.I. Joe Origins;6.528;Action;2021;Robert Schwentke;images\568620.jpg;After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.;22/07/2021
Midsommar;7.163;Horror;2019;Ari Aster;images\530385.jpg;Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.;3/07/2019
Sasaki and Miyano: Graduation;5.6;Animation;2023;Shinji Ishihira;images\998731.jpg;Miyano’s world of Boys’ Love manga turns to reality when chance leads him to Sasaki. Now, Sasaki wants to spend every opportunity with him.;17/02/2023
Pitch Perfect 2;6.863;Comedy;2015;Elizabeth Banks;images\254470.jpg;The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.;7/05/2015
Purple Hearts;8.143;Romance;2022;Elizabeth Allen Rosenbaum;images\762975.jpg;An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.;29/07/2022
Bridge to Terabithia;7.293;Adventure;2007;Gábor Csupó;images\1265.jpg;Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen.;15/02/2007
Jeepers Creepers: Reborn;5.5;Horror;2022;Timo Vuorensola;images\717728.jpg;Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.;15/09/2022
Silent Hill;6.547;Horror;2006;Christophe Gans;images\588.jpg;Rose, a desperate mother takes her adopted daughter, Sharon, to the town of Silent Hill in an attempt to cure her of her ailment. After a violent car crash, Sharon disappears and Rose begins a desperate search to get her back. She descends into the center of the twisted reality of a town's terrible secret. Pursued by grotesquely deformed creatures and townspeople stuck in permanent purgatory, Rose begins to uncover the truth behind the apocalyptic disaster that burned the town 30 years earlier.;21/04/2006
